year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,4,3,906,915,-9,1040,1105,-25,AA,313,N439AA,LGA,ORD,126,733,9,15,2013-04-03T13:00:00Z
2013,4,3,916,925,-9,1227,1235,-8,AA,1097,N553AA,LGA,DFW,212,1389,9,25,2013-04-03T13:00:00Z
2013,4,3,924,929,-5,1119,1135,-16,EV,4294,N15572,EWR,CLT,92,529,9,29,2013-04-03T13:00:00Z
2013,4,3,1127,1130,-3,1410,1421,-11,DL,695,N905DE,JFK,MCO,144,944,11,30,2013-04-03T15:00:00Z
2013,4,3,1135,1135,0,1512,1447,25,DL,1552,N320NB,LGA,RSW,164,1080,11,35,2013-04-03T15:00:00Z
2013,4,3,1202,1209,-7,1439,1444,-5,B6,523,N643JB,EWR,MCO,136,937,12,9,2013-04-03T16:00:00Z
2013,4,3,1242,1248,-6,1343,1402,-19,UA,49,N37263,EWR,BOS,47,200,12,48,2013-04-03T16:00:00Z
2013,4,3,1253,1300,-7,1357,1404,-7,EV,4129,N12172,EWR,DCA,46,199,13,0,2013-04-03T17:00:00Z
2013,4,3,1336,1339,-3,1625,1655,-30,B6,209,N504JB,JFK,LGB,334,2465,13,39,2013-04-03T17:00:00Z
2013,4,3,1350,1400,-10,1455,1518,-23,EV,5712,N833AS,JFK,IAD,50,228,14,0,2013-04-03T18:00:00Z
2013,4,3,1428,1429,-1,1716,1721,-5,B6,1161,N589JB,LGA,PBI,143,1035,14,29,2013-04-03T18:00:00Z
2013,4,3,1434,1440,-6,1604,1610,-6,FL,721,N994AT,LGA,CAK,72,397,14,40,2013-04-03T18:00:00Z
2013,4,3,1446,1452,-6,1553,1559,-6,EV,4372,N13949,EWR,DCA,44,199,14,52,2013-04-03T18:00:00Z
2013,4,3,1502,1505,-3,1637,1640,-3,9E,4105,N8588D,JFK,IAD,52,228,15,5,2013-04-03T19:00:00Z
2013,4,3,1510,1459,11,1907,1905,2,B6,703,N655JB,JFK,SJU,188,1598,14,59,2013-04-03T18:00:00Z
2013,4,3,1519,1525,-6,1732,1730,2,MQ,4579,N523MQ,LGA,CLT,91,544,15,25,2013-04-03T19:00:00Z
2013,4,3,1525,1451,34,1839,1746,53,B6,141,N653JB,JFK,PBI,150,1028,14,51,2013-04-03T18:00:00Z
2013,4,3,1526,1530,-4,1902,1922,-20,DL,1565,N717TW,JFK,SFO,351,2586,15,30,2013-04-03T19:00:00Z
2013,4,3,1543,1529,14,1748,1733,15,EV,4667,N14168,EWR,MSP,161,1008,15,29,2013-04-03T19:00:00Z
2013,4,3,1553,1600,-7,1714,1726,-12,EV,5764,N826AS,LGA,IAD,49,229,16,0,2013-04-03T20:00:00Z
2013,4,3,1656,1700,-4,1923,1933,-10,DL,1499,N690DL,LGA,ATL,121,762,17,0,2013-04-03T21:00:00Z
2013,4,3,1728,1705,23,1929,1913,16,B6,1085,N238JB,JFK,CLT,88,541,17,5,2013-04-03T21:00:00Z
2013,4,3,1738,1730,8,1926,1919,7,US,449,N656AW,EWR,CLT,85,529,17,30,2013-04-03T21:00:00Z
2013,4,3,1808,1815,-7,2035,2036,-1,9E,3470,N902XJ,JFK,DTW,84,509,18,15,2013-04-03T22:00:00Z
2013,4,3,1820,1810,10,2052,2030,22,9E,3542,N601LR,JFK,MSP,172,1029,18,10,2013-04-03T22:00:00Z
2013,4,3,1823,1805,18,2018,1945,33,9E,4019,N8598B,JFK,RIC,61,288,18,5,2013-04-03T22:00:00Z
2013,4,3,1844,1855,-11,2030,2051,-21,9E,3374,N935XJ,JFK,PIT,68,340,18,55,2013-04-03T22:00:00Z
2013,4,3,1856,1901,-5,2010,2021,-11,EV,4130,N13550,EWR,RIC,50,277,19,1,2013-04-03T23:00:00Z
2013,4,3,1933,1935,-2,2221,2207,14,EV,4333,N17185,EWR,TUL,197,1215,19,35,2013-04-03T23:00:00Z
2013,4,3,1954,2000,-6,2226,2243,-17,DL,1147,N697DL,LGA,ATL,112,762,20,0,2013-04-04T00:00:00Z
2013,4,3,2048,2055,-7,2202,2230,-28,AA,371,N555AA,LGA,ORD,115,733,20,55,2013-04-04T00:00:00Z
2013,4,3,2057,2044,13,5,2337,28,UA,696,N837UA,EWR,MCO,144,937,20,44,2013-04-04T00:00:00Z
2013,4,3,2334,2245,49,40,2359,41,B6,128,N353JB,JFK,BTV,53,266,22,45,2013-04-04T02:00:00Z
2013,4,4,554,600,-6,701,708,-7,B6,380,N334JB,EWR,BOS,40,200,6,0,2013-04-04T10:00:00Z
2013,4,4,559,600,-1,713,725,-12,WN,1972,N784SW,EWR,MDW,112,711,6,0,2013-04-04T10:00:00Z
2013,4,4,653,700,-7,809,805,4,US,2116,N956UW,LGA,BOS,39,184,7,0,2013-04-04T11:00:00Z
2013,4,4,735,730,5,1059,1110,-11,VX,11,N847VA,JFK,SFO,360,2586,7,30,2013-04-04T11:00:00Z
2013,4,4,757,745,12,1050,1039,11,UA,1592,N76269,EWR,MCO,146,937,7,45,2013-04-04T11:00:00Z
2013,4,4,808,815,-7,1107,1115,-8,DL,1167,N306DQ,JFK,TPA,154,1005,8,15,2013-04-04T12:00:00Z
2013,4,4,823,829,-6,1016,1024,-8,MQ,4607,N523MQ,LGA,CMH,72,479,8,29,2013-04-04T12:00:00Z
2013,4,4,830,835,-5,1006,956,10,EV,4409,N14902,EWR,RIC,52,277,8,35,2013-04-04T12:00:00Z
2013,4,4,845,845,0,1050,1047,3,US,1429,N538UW,LGA,CLT,93,544,8,45,2013-04-04T12:00:00Z
2013,4,4,911,920,-9,1219,1225,-6,AA,1739,N557AA,EWR,DFW,203,1372,9,20,2013-04-04T13:00:00Z
2013,4,4,936,944,-8,1129,1138,-9,EV,4389,N29906,EWR,STL,142,872,9,44,2013-04-04T13:00:00Z
2013,4,4,956,1000,-4,1242,1220,22,MQ,4654,N513MQ,LGA,ATL,133,762,10,0,2013-04-04T14:00:00Z
2013,4,4,1107,1100,7,1421,1414,7,DL,930,N994DL,LGA,FLL,159,1076,11,0,2013-04-04T15:00:00Z
2013,4,4,1109,1000,69,1241,1125,76,EV,5736,N830AS,LGA,IAD,50,229,10,0,2013-04-04T14:00:00Z
2013,4,4,1252,1200,52,1358,1314,44,EV,4229,N13550,EWR,BUF,52,282,12,0,2013-04-04T16:00:00Z
2013,4,4,1312,1310,2,1453,1447,6,EV,4681,N17560,EWR,GSO,80,445,13,10,2013-04-04T17:00:00Z
2013,4,4,1321,1320,1,1604,1628,-24,UA,1573,N21108,EWR,LAX,323,2454,13,20,2013-04-04T17:00:00Z
2013,4,4,1400,1355,5,1611,1610,1,WN,1739,N227WN,EWR,PHX,292,2133,13,55,2013-04-04T17:00:00Z
2013,4,4,1504,1455,9,1740,1719,21,B6,119,N193JB,JFK,MSY,178,1182,14,55,2013-04-04T18:00:00Z
2013,4,4,1509,1500,9,1807,1801,6,DL,2181,N623DL,LGA,MCO,144,950,15,0,2013-04-04T19:00:00Z
2013,4,4,1538,1540,-2,1950,1904,46,DL,2027,N344NW,JFK,FLL,229,1069,15,40,2013-04-04T19:00:00Z
2013,4,4,1544,1515,29,1753,1740,13,MQ,4309,N918MQ,JFK,IND,108,665,15,15,2013-04-04T19:00:00Z
2013,4,4,1641,1648,-7,1745,1806,-21,EV,4255,N14977,EWR,ROC,44,246,16,48,2013-04-04T20:00:00Z
2013,4,4,1812,1800,12,1938,1925,13,WN,3872,N288WN,EWR,MDW,114,711,18,0,2013-04-04T22:00:00Z
2013,4,4,1837,1459,218,2112,1718,234,B6,1275,N238JB,JFK,CHS,120,636,14,59,2013-04-04T18:00:00Z
2013,4,4,1854,1859,-5,2138,2125,13,FL,645,N938AT,LGA,ATL,133,762,18,59,2013-04-04T22:00:00Z
2013,4,4,1934,1935,-1,2054,2056,-2,9E,3650,N8976E,JFK,PHL,28,94,19,35,2013-04-04T23:00:00Z
2013,4,4,1952,2000,-8,2110,2139,-29,UA,695,N805UA,LGA,ORD,118,733,20,0,2013-04-05T00:00:00Z
2013,4,4,2031,1940,51,2313,2231,42,9E,3340,N905XJ,JFK,JAX,132,828,19,40,2013-04-04T23:00:00Z
2013,4,4,2100,2040,20,17,2356,21,B6,165,N580JB,JFK,PDX,337,2454,20,40,2013-04-05T00:00:00Z
2013,4,4,2114,2040,34,11,2355,16,B6,1069,N346JB,JFK,AUS,208,1521,20,40,2013-04-05T00:00:00Z
2013,4,4,2139,2145,-6,22,105,-43,AA,185,N335AA,JFK,LAX,319,2475,21,45,2013-04-05T01:00:00Z
2013,4,4,2139,2145,-6,2250,2254,-4,UA,1066,N37281,EWR,BOS,40,200,21,45,2013-04-05T01:00:00Z
2013,4,4,2140,2145,-5,2235,2246,-11,EV,4276,N13997,EWR,BDL,25,116,21,45,2013-04-05T01:00:00Z
2013,4,4,2243,2150,53,201,43,78,B6,325,N562JB,JFK,TPA,167,1005,21,50,2013-04-05T01:00:00Z
2013,4,5,553,600,-7,801,805,-4,EV,5020,N717EV,LGA,MEM,144,963,6,0,2013-04-05T10:00:00Z
2013,4,5,558,600,-2,715,725,-10,WN,1972,N250WN,EWR,MDW,117,711,6,0,2013-04-05T10:00:00Z
2013,4,5,643,643,0,853,906,-13,UA,311,N452UA,EWR,DEN,218,1605,6,43,2013-04-05T10:00:00Z
2013,4,5,747,755,-8,952,1007,-15,9E,3879,N812AY,EWR,CVG,89,569,7,55,2013-04-05T11:00:00Z
2013,4,5,751,800,-9,1112,1106,6,B6,553,N536JB,EWR,RSW,177,1068,8,0,2013-04-05T12:00:00Z
2013,4,5,809,815,-6,1011,1010,1,US,675,N662AW,EWR,CLT,92,529,8,15,2013-04-05T12:00:00Z
2013,4,5,827,630,117,1045,914,91,UA,216,N414UA,EWR,PHX,288,2133,6,30,2013-04-05T10:00:00Z
2013,4,5,845,850,-5,1021,1025,-4,MQ,4406,N815MQ,JFK,RDU,80,427,8,50,2013-04-05T12:00:00Z
2013,4,5,906,905,1,1234,1154,40,B6,57,N606JB,JFK,PBI,172,1028,9,5,2013-04-05T13:00:00Z
2013,4,5,955,955,0,1400,1257,63,B6,1101,N236JB,JFK,FLL,187,1069,9,55,2013-04-05T13:00:00Z
2013,4,5,1022,1030,-8,1354,1340,14,AA,19,N339AA,JFK,LAX,330,2475,10,30,2013-04-05T14:00:00Z
2013,4,5,1155,1200,-5,1456,1511,-15,DL,863,N717TW,JFK,LAX,328,2475,12,0,2013-04-05T16:00:00Z
2013,4,5,1303,1130,93,1512,1346,86,EV,4235,N24128,EWR,MCI,159,1092,11,30,2013-04-05T15:00:00Z
2013,4,5,1346,1330,16,1725,1625,60,B6,505,N746JB,EWR,FLL,202,1065,13,30,2013-04-05T17:00:00Z
2013,4,5,1558,1545,13,1802,1745,17,MQ,4146,N625MQ,JFK,CMH,75,483,15,45,2013-04-05T19:00:00Z
2013,4,5,1641,1600,41,2017,1901,76,B6,369,N661JB,LGA,PBI,167,1035,16,0,2013-04-05T20:00:00Z
2013,4,5,1646,1655,-9,1944,2010,-26,AA,773,N454AA,LGA,DFW,185,1389,16,55,2013-04-05T20:00:00Z
2013,4,5,1658,1700,-2,2103,2110,-7,DL,329,N3763D,JFK,SJU,207,1598,17,0,2013-04-05T21:00:00Z
2013,4,5,1749,1753,-4,2054,2105,-11,UA,535,N596UA,JFK,LAX,334,2475,17,53,2013-04-05T21:00:00Z
2013,4,5,1805,1800,5,2119,2111,8,UA,1721,N75851,EWR,LAX,332,2454,18,0,2013-04-05T22:00:00Z
2013,4,5,1810,1806,4,1911,1935,-24,B6,1016,N193JB,JFK,BOS,32,187,18,6,2013-04-05T22:00:00Z
2013,4,5,1821,1829,-8,2017,2045,-28,9E,4059,N8432A,LGA,DAY,84,549,18,29,2013-04-05T22:00:00Z
2013,4,5,1855,1819,36,2132,2114,18,B6,711,N779JB,JFK,LAS,301,2248,18,19,2013-04-05T22:00:00Z
2013,4,5,1913,1915,-2,2229,2216,13,B6,155,N712JB,JFK,MCO,145,944,19,15,2013-04-05T23:00:00Z
2013,4,5,1914,1845,29,2252,2217,35,B6,171,N623JB,JFK,SMF,357,2521,18,45,2013-04-05T22:00:00Z
2013,4,5,1924,1929,-5,2136,2157,-21,EV,5181,N754EV,EWR,ATL,98,746,19,29,2013-04-05T23:00:00Z
2013,4,5,2010,1943,27,2136,2053,43,EV,4312,N13566,EWR,DCA,48,199,19,43,2013-04-05T23:00:00Z
2013,4,5,2024,2030,-6,2235,2251,-16,EV,5157,N759EV,LGA,CVG,85,585,20,30,2013-04-06T00:00:00Z
2013,4,6,544,545,-1,954,920,34,B6,725,N531JB,JFK,BQN,223,1576,5,45,2013-04-06T09:00:00Z
2013,4,6,700,700,0,1029,1033,-4,UA,1507,N76515,EWR,SFO,367,2565,7,0,2013-04-06T11:00:00Z
2013,4,6,729,730,-1,1042,1110,-28,VX,11,N841VA,JFK,SFO,355,2586,7,30,2013-04-06T11:00:00Z
2013,4,6,749,755,-6,926,920,6,MQ,3737,N500MQ,EWR,ORD,109,719,7,55,2013-04-06T11:00:00Z
2013,4,6,801,810,-9,1105,1130,-25,DL,2143,N994DL,JFK,MIA,134,1089,8,10,2013-04-06T12:00:00Z
2013,4,6,851,900,-9,1146,1212,-26,DL,874,N325NB,LGA,MIA,145,1096,9,0,2013-04-06T13:00:00Z
2013,4,6,923,929,-6,1019,1044,-25,EV,4636,N12563,EWR,DCA,41,199,9,29,2013-04-06T13:00:00Z
2013,4,6,928,830,58,1247,1140,67,UA,1743,N72405,EWR,FLL,143,1065,8,30,2013-04-06T12:00:00Z
2013,4,6,1055,1055,0,1342,1346,-4,UA,403,N568UA,EWR,IAH,196,1400,10,55,2013-04-06T14:00:00Z
2013,4,6,1120,1125,-5,1316,1325,-9,EV,5277,N712EV,EWR,MSP,154,1008,11,25,2013-04-06T15:00:00Z
2013,4,6,1157,1200,-3,1311,1315,-4,WN,1599,N248WN,EWR,MDW,116,711,12,0,2013-04-06T16:00:00Z
2013,4,6,1212,1125,47,1511,1421,50,B6,1,N561JB,JFK,FLL,136,1069,11,25,2013-04-06T15:00:00Z
2013,4,6,1315,1320,-5,1424,1445,-21,WN,2010,N494WN,EWR,BNA,113,748,13,20,2013-04-06T17:00:00Z
2013,4,6,1332,1339,-7,1631,1655,-24,B6,209,N562JB,JFK,LGB,340,2465,13,39,2013-04-06T17:00:00Z
2013,4,6,1452,1500,-8,1629,1652,-23,US,720,N746UW,EWR,CLT,76,529,15,0,2013-04-06T19:00:00Z
2013,4,6,1506,1510,-4,1656,1709,-13,EV,4572,N15983,EWR,GSP,88,594,15,10,2013-04-06T19:00:00Z
2013,4,6,1600,1559,1,1819,1836,-17,US,35,N545UW,JFK,PHX,294,2153,15,59,2013-04-06T19:00:00Z
2013,4,6,1723,1729,-6,2009,2044,-35,AA,1999,N3CDAA,EWR,MIA,144,1085,17,29,2013-04-06T21:00:00Z
2013,4,6,1921,1851,30,2214,2214,0,UA,1199,N73283,EWR,PDX,337,2434,18,51,2013-04-06T22:00:00Z
2013,4,6,1934,1930,4,2037,2054,-17,EV,5705,N827AS,LGA,IAD,45,229,19,30,2013-04-06T23:00:00Z
2013,4,6,2043,2045,-2,2152,2216,-24,9E,3395,N602LR,JFK,DCA,41,213,20,45,2013-04-07T00:00:00Z
2013,4,6,2120,1900,140,2321,2120,121,9E,3439,N912XJ,JFK,CVG,90,589,19,0,2013-04-06T23:00:00Z
2013,4,7,555,600,-5,840,852,-12,B6,371,N589JB,LGA,FLL,147,1076,6,0,2013-04-07T10:00:00Z
2013,4,7,603,545,18,932,920,12,B6,725,N570JB,JFK,BQN,188,1576,5,45,2013-04-07T09:00:00Z
2013,4,7,609,610,-1,932,941,-9,UA,750,N440UA,EWR,SFO,358,2565,6,10,2013-04-07T10:00:00Z
2013,4,7,634,623,11,937,936,1,UA,387,N521UA,EWR,LAX,340,2454,6,23,2013-04-07T10:00:00Z
2013,4,7,656,700,-4,939,945,-6,AA,1949,N3EGAA,JFK,LAS,321,2248,7,0,2013-04-07T11:00:00Z
2013,4,7,709,710,-1,1034,1035,-1,VX,399,N640VA,JFK,LAX,356,2475,7,10,2013-04-07T11:00:00Z
2013,4,7,723,730,-7,1116,1131,-15,B6,215,N715JB,EWR,SJU,207,1608,7,30,2013-04-07T11:00:00Z
2013,4,7,815,820,-5,917,930,-13,AA,1838,N3JTAA,JFK,BOS,40,187,8,20,2013-04-07T12:00:00Z
2013,4,7,856,900,-4,1154,1215,-21,AA,647,N5FSAA,JFK,MIA,150,1089,9,0,2013-04-07T13:00:00Z
2013,4,7,925,930,-5,1227,1255,-28,WN,739,N927WN,EWR,AUS,217,1504,9,30,2013-04-07T13:00:00Z
2013,4,7,1032,1029,3,1157,1208,-11,EV,4581,N14904,EWR,RDU,66,416,10,29,2013-04-07T14:00:00Z
2013,4,7,1105,1115,-10,1422,1416,6,DL,1875,N324US,LGA,TPA,146,1010,11,15,2013-04-07T15:00:00Z
2013,4,7,1122,1108,14,1430,1412,18,B6,673,N632JB,JFK,LAX,351,2475,11,8,2013-04-07T15:00:00Z
2013,4,7,1225,1229,-4,1320,1337,-17,EV,4600,N14542,EWR,BOS,38,200,12,29,2013-04-07T16:00:00Z
2013,4,7,1230,1235,-5,1541,1552,-11,DL,1375,N396DA,JFK,SLC,286,1990,12,35,2013-04-07T16:00:00Z
2013,4,7,1251,1300,-9,1435,1435,0,MQ,4404,N824MQ,JFK,RDU,68,427,13,0,2013-04-07T17:00:00Z
2013,4,7,1309,1315,-6,1513,1529,-16,EV,5148,N750EV,LGA,CVG,102,585,13,15,2013-04-07T17:00:00Z
2013,4,7,1412,1415,-3,1609,1610,-1,MQ,4588,N539MQ,LGA,MSP,160,1020,14,15,2013-04-07T18:00:00Z
2013,4,7,1450,1454,-4,1554,1559,-5,EV,4372,N15985,EWR,DCA,43,199,14,54,2013-04-07T18:00:00Z
2013,4,7,1527,1529,-2,1732,1733,-1,EV,4667,N18120,EWR,MSP,156,1008,15,29,2013-04-07T19:00:00Z
2013,4,7,1549,1459,50,1709,1637,32,B6,8,N796JB,JFK,BUF,58,301,14,59,2013-04-07T18:00:00Z
2013,4,7,1552,1559,-7,1802,1814,-12,MQ,3985,N620MQ,JFK,CVG,101,589,15,59,2013-04-07T19:00:00Z
2013,4,7,1552,1545,7,1913,1910,3,AA,133,N329AA,JFK,LAX,343,2475,15,45,2013-04-07T19:00:00Z
2013,4,7,1557,1600,-3,1735,1748,-13,9E,3459,N908XJ,JFK,BNA,112,765,16,0,2013-04-07T20:00:00Z
2013,4,7,1651,1700,-9,1825,1850,-25,AA,345,N525AA,LGA,ORD,126,733,17,0,2013-04-07T21:00:00Z
2013,4,7,1825,1825,0,2204,2143,21,UA,1654,N24715,EWR,SNA,358,2434,18,25,2013-04-07T22:00:00Z
2013,4,7,1855,1855,0,2229,2210,19,VX,169,N637VA,EWR,LAX,342,2454,18,55,2013-04-07T22:00:00Z
2013,4,7,1956,1957,-1,2115,2117,-2,EV,4258,N15983,EWR,IAD,41,212,19,57,2013-04-07T23:00:00Z
2013,4,7,2006,1945,21,2222,2140,42,EV,5594,N740EV,LGA,GSO,70,461,19,45,2013-04-07T23:00:00Z
2013,4,7,2114,2118,-4,10,20,-10,UA,1241,N78285,EWR,TPA,141,997,21,18,2013-04-08T01:00:00Z
2013,4,8,513,515,-2,749,814,-25,UA,1545,N33203,EWR,IAH,191,1400,5,15,2013-04-08T09:00:00Z
2013,4,8,809,810,-1,1034,1030,4,FL,346,N923AT,LGA,ATL,111,762,8,10,2013-04-08T12:00:00Z
2013,4,8,925,929,-4,1112,1135,-23,EV,4161,N14543,EWR,CLT,80,529,9,29,2013-04-08T13:00:00Z
2013,4,8,958,1001,-3,1102,1116,-14,UA,1240,N36247,EWR,BOS,43,200,10,1,2013-04-08T14:00:00Z
2013,4,8,1123,1124,-1,1230,1237,-7,EV,4108,N15574,EWR,PWM,51,284,11,24,2013-04-08T15:00:00Z
2013,4,8,1132,1135,-3,1250,1255,-5,MQ,4661,N512MQ,LGA,BNA,109,764,11,35,2013-04-08T15:00:00Z
2013,4,8,1244,1245,-1,1522,1545,-23,WN,1637,N365SW,EWR,HOU,199,1411,12,45,2013-04-08T16:00:00Z
2013,4,8,1340,1350,-10,1621,1607,14,US,186,N665AW,EWR,PHX,319,2133,13,50,2013-04-08T17:00:00Z
2013,4,8,1426,1430,-4,1608,1629,-21,EV,4975,N600QX,EWR,MSP,150,1008,14,30,2013-04-08T18:00:00Z
2013,4,8,1437,1325,72,1623,1500,83,AA,331,N4YEAA,LGA,ORD,127,733,13,25,2013-04-08T17:00:00Z
2013,4,8,1458,1459,-1,1655,1718,-23,B6,1275,N239JB,JFK,CHS,92,636,14,59,2013-04-08T18:00:00Z
2013,4,8,1502,1459,3,1711,1720,-9,EV,5276,N724EV,LGA,CHS,89,641,14,59,2013-04-08T18:00:00Z
2013,4,8,1531,1530,1,1715,1732,-17,US,980,N733UW,LGA,CLT,84,544,15,30,2013-04-08T19:00:00Z
2013,4,8,1534,1540,-6,1649,1709,-20,EV,3815,N14171,EWR,BNA,114,748,15,40,2013-04-08T19:00:00Z
2013,4,8,1558,1605,-7,1922,1913,9,UA,334,N850UA,EWR,LAX,354,2454,16,5,2013-04-08T20:00:00Z
2013,4,8,1640,1640,0,1836,1845,-9,EV,4997,N135EV,EWR,DTW,93,488,16,40,2013-04-08T20:00:00Z
2013,4,8,1652,1700,-8,1957,2025,-28,AA,181,N338AA,JFK,LAX,341,2475,17,0,2013-04-08T21:00:00Z
2013,4,8,1655,1655,0,1842,1900,-18,WN,4490,N945WN,LGA,STL,140,888,16,55,2013-04-08T20:00:00Z
2013,4,8,1725,1730,-5,2043,2059,-16,DL,1459,N349NB,JFK,SAT,228,1587,17,30,2013-04-08T21:00:00Z
2013,4,8,1809,1753,16,2128,2105,23,UA,535,N596UA,JFK,LAX,345,2475,17,53,2013-04-08T21:00:00Z
2013,4,8,1833,1830,3,2051,2100,-9,WN,2805,N234WN,EWR,MSY,167,1167,18,30,2013-04-08T22:00:00Z
2013,4,8,1909,1915,-6,2147,2216,-29,B6,155,N562JB,JFK,MCO,126,944,19,15,2013-04-08T23:00:00Z
2013,4,8,1932,1935,-3,2237,2256,-19,DL,1433,N337NB,LGA,RSW,158,1080,19,35,2013-04-08T23:00:00Z
2013,4,8,2243,2145,58,2326,2246,40,EV,4276,N11536,EWR,BDL,26,116,21,45,2013-04-09T01:00:00Z
2013,4,8,2336,2100,156,134,2315,139,EV,4364,N13913,EWR,SDF,105,642,21,0,2013-04-09T01:00:00Z
2013,4,9,547,600,-13,652,711,-19,EV,5716,N825AS,JFK,IAD,46,228,6,0,2013-04-09T10:00:00Z
2013,4,9,624,630,-6,847,913,-26,US,195,N507AY,JFK,PHX,299,2153,6,30,2013-04-09T10:00:00Z
2013,4,9,630,630,0,802,820,-18,WN,112,N8310C,LGA,STL,137,888,6,30,2013-04-09T10:00:00Z
2013,4,9,726,700,26,957,945,12,AA,1949,N3JPAA,JFK,LAS,305,2248,7,0,2013-04-09T11:00:00Z
2013,4,9,729,730,-1,1055,1131,-36,B6,215,N659JB,EWR,SJU,189,1608,7,30,2013-04-09T11:00:00Z
2013,4,9,756,805,-9,1012,1010,2,DL,2165,N317NB,EWR,MSP,161,1008,8,5,2013-04-09T12:00:00Z
2013,4,9,813,811,2,1015,1008,7,EV,4368,N12563,EWR,DAY,85,533,8,11,2013-04-09T12:00:00Z
2013,4,9,815,820,-5,1141,1212,-31,B6,403,N779JB,JFK,SJU,190,1598,8,20,2013-04-09T12:00:00Z
2013,4,9,831,835,-4,1124,1151,-27,DL,857,N3768,JFK,SAN,329,2446,8,35,2013-04-09T12:00:00Z
2013,4,9,934,916,18,1135,1125,10,EV,4410,N14952,EWR,IND,97,645,9,16,2013-04-09T13:00:00Z
2013,4,9,952,1000,-8,1203,1220,-17,MQ,4654,N501MQ,LGA,ATL,105,762,10,0,2013-04-09T14:00:00Z
2013,4,9,1141,1146,-5,1403,1429,-26,UA,1479,N14120,EWR,MCO,121,937,11,46,2013-04-09T15:00:00Z
2013,4,9,1239,1245,-6,1447,1445,2,DL,1131,N315NB,LGA,DTW,86,502,12,45,2013-04-09T16:00:00Z
2013,4,9,1307,1230,37,1447,1427,20,EV,4640,N16963,EWR,DAY,84,533,12,30,2013-04-09T16:00:00Z
2013,4,9,1324,1329,-5,1457,1504,-7,MQ,4605,N514MQ,LGA,RDU,63,431,13,29,2013-04-09T17:00:00Z
2013,4,9,1447,1435,12,1735,1738,-3,B6,347,N203JB,JFK,SRQ,152,1041,14,35,2013-04-09T18:00:00Z
2013,4,9,1453,1453,0,1741,1751,-10,UA,752,N421UA,LGA,IAH,201,1416,14,53,2013-04-09T18:00:00Z
2013,4,9,1457,1500,-3,1734,1801,-27,DL,2181,N637DL,LGA,MCO,124,950,15,0,2013-04-09T19:00:00Z
2013,4,9,1505,1500,5,1645,1653,-8,US,720,N409US,EWR,CLT,76,529,15,0,2013-04-09T19:00:00Z
2013,4,9,1512,1520,-8,1755,1811,-16,B6,537,N597JB,EWR,TPA,137,997,15,20,2013-04-09T19:00:00Z
2013,4,9,1527,1525,2,1649,1715,-26,MQ,4447,N721MQ,LGA,RDU,63,431,15,25,2013-04-09T19:00:00Z
2013,4,9,1547,1550,-3,1840,1900,-20,AA,763,N3ADAA,LGA,DFW,198,1389,15,50,2013-04-09T19:00:00Z
2013,4,9,1604,1545,19,1811,1803,8,DL,1942,N329NB,EWR,ATL,102,746,15,45,2013-04-09T19:00:00Z
2013,4,9,1622,1630,-8,1852,1849,3,FL,620,N921AT,LGA,ATL,108,762,16,30,2013-04-09T20:00:00Z
2013,4,9,1637,1640,-3,1904,1845,19,MQ,4540,N722MQ,LGA,DTW,102,502,16,40,2013-04-09T20:00:00Z
2013,4,9,1659,1700,-1,1847,1830,17,MQ,4410,N813MQ,JFK,DCA,52,213,17,0,2013-04-09T21:00:00Z
2013,4,9,1702,1635,27,1918,1850,28,DL,2231,N335NW,LGA,DTW,99,502,16,35,2013-04-09T20:00:00Z
2013,4,9,1714,1655,19,1901,1900,1,WN,4490,N793SA,LGA,STL,132,888,16,55,2013-04-09T20:00:00Z
2013,4,9,1803,1800,3,2106,2101,5,UA,1633,N16732,EWR,MIA,150,1085,18,0,2013-04-09T22:00:00Z
2013,4,9,1914,1905,9,2209,2210,-1,UA,1673,N73256,EWR,RSW,150,1068,19,5,2013-04-09T23:00:00Z
2013,4,9,1939,1900,39,2118,2015,63,US,2187,N748UW,LGA,DCA,41,214,19,0,2013-04-09T23:00:00Z
2013,4,9,1957,2000,-3,2106,2117,-11,EV,3267,N17984,EWR,PWM,46,284,20,0,2013-04-10T00:00:00Z
2013,4,9,2025,2000,25,2311,2305,6,B6,39,N784JB,JFK,PBI,137,1028,20,0,2013-04-10T00:00:00Z
2013,4,10,118,2249,149,255,2359,176,B6,22,N318JB,JFK,SYR,47,209,22,49,2013-04-11T02:00:00Z
2013,4,10,624,630,-6,727,753,-26,UA,281,N810UA,EWR,BOS,32,200,6,30,2013-04-10T10:00:00Z
2013,4,10,758,759,-1,1056,1048,8,UA,1028,N26215,EWR,DFW,211,1372,7,59,2013-04-10T11:00:00Z
2013,4,10,903,845,18,1106,1119,-13,EV,5223,N717EV,LGA,CHS,90,641,8,45,2013-04-10T12:00:00Z
2013,4,10,951,1000,-9,1053,1112,-19,US,2122,N945UW,LGA,BOS,35,184,10,0,2013-04-10T14:00:00Z
2013,4,10,1023,1030,-7,1140,1157,-17,EV,4360,N12569,EWR,PIT,54,319,10,30,2013-04-10T14:00:00Z
2013,4,10,1027,1030,-3,1336,1340,-4,AA,19,N332AA,JFK,LAX,337,2475,10,30,2013-04-10T14:00:00Z
